lead_id,google_rating,google_reviews,has_website,has_phone,business_type,city,estimated_employees,deal_size,reply_probability,enrichment_cost,estimated_value,value_to_cost_ratio
453,4.354810040954583,26,True,True,finance,Jacksonville,2,3000.0,0.1499164017106923,0.002,449.74920513207684,224874.6025660384
454,,0,True,True,real_estate,St. Petersburg,7,3000.0,0.10183960985893349,0.002,305.5188295768005,152759.41478840026
455,3.6245677454072167,11,True,True,insurance,Fort Lauderdale,38,3000.0,0.13131556493005184,0.002,393.9466947901555,196973.34739507776
456,4.15606162879219,0,False,True,other,Fort Lauderdale,4,3000.0,0.1271736329227436,0.001,381.52089876823084,381520.8987682308
457,4.670144732441795,4,True,True,other,Fort Lauderdale,5,3000.0,0.1916513315915325,0.002,574.9539947745975,287476.99738729873
458,4.6329843192085765,77,True,False,finance,Tallahassee,120,5000.0,0.1876229850113137,0.002,938.1149250565685,469057.46252828423
459,4.3058048663975255,9,False,True,real_estate,Jacksonville,11,3000.0,0.1221318814576937,0.001,366.3956443730811,366395.6443730811
460,4.643196979783976,30,True,True,insurance,Orlando,28,3000.0,0.1479090284484697,0.002,443.72708534540914,221863.54267270456
461,4.44538335449691,3,False,True,insurance,Miami,38,3000.0,0.12878051122519935,0.001,386.34153367559804,386341.53367559804
462,4.800153129129661,112,True,True,finance,Jacksonville,39,3000.0,0.193521555242163,0.002,580.564665726489,290282.3328632445
463,4.344679578478556,16,True,True,finance,Miami,4,3000.0,0.16210345698327028,0.002,486.3103709498108,243155.1854749054
464,4.022150842214483,28,False,True,insurance,Orlando,16,3000.0,0.20023115602743088,0.001,600.6934680822926,600693.4680822926
465,4.367920628466512,327,True,True,finance,Miami,4,3000.0,0.21233685793539167,0.003,637.010573806175,212336.85793539166
466,2.7347028120736123,123,True,True,insurance,Jacksonville,232,5000.0,0.2405240257641494,0.002,1202.6201288207471,601310.0644103736
467,4.391442868192525,13,False,True,real_estate,Miami,4,3000.0,0.14172334043872173,0.001,425.17002131616516,425170.02131616516
468,2.375793587392608,9,True,True,real_estate,Jacksonville,7,3000.0,0.19366918460654395,0.002,581.0075538196319,290503.77690981596
469,3.338268296297291,13,True,False,finance,St. Petersburg,7,3000.0,0.17021592434294602,0.002,510.64777302883806,255323.88651441902
470,4.425884300470492,37,True,True,real_estate,Tallahassee,4,3000.0,0.15494895826092686,0.002,464.84687478278056,232423.43739139027
471,4.4387646686333975,17,True,True,other,Orlando,78,5000.0,0.27005803315618776,0.002,1350.2901657809389,675145.0828904695
472,3.618785609930035,12,True,False,finance,Jacksonville,226,5000.0,0.171072629362197,0.002,855.363146810985,427681.57340549247
473,3.8439489790605306,116,True,False,real_estate,Jacksonville,12,3000.0,0.27354866402955264,0.002,820.6459920886579,410322.9960443289
474,4.885270494307067,17,False,True,insurance,Tampa,5,3000.0,0.119743902402972,0.001,359.231707208916,359231.707208916
475,3.957984934213662,317,True,True,insurance,Fort Lauderdale,2,3000.0,0.1999842897252977,0.003,599.952869175893,199984.28972529768
476,5.0,22,True,True,insurance,Orlando,16,3000.0,0.16752354966368363,0.002,502.5706489910509,251285.32449552545
477,4.199040073411827,171,False,True,real_estate,Naples,15,3000.0,0.23722737384909307,0.001,711.6821215472792,711682.1215472792
478,4.404018088440633,30,True,True,other,Miami,10,3000.0,0.21309060482352607,0.002,639.2718144705782,319635.9072352891
479,5.0,63,False,True,real_estate,Tallahassee,25,3000.0,0.20069764200430612,0.001,602.0929260129184,602092.9260129184
480,4.26551355809671,8,True,True,finance,Jacksonville,30,3000.0,0.25524681293801116,0.002,765.7404388140335,382870.21940701676
481,3.6988280096545996,7,False,False,real_estate,Orlando,28,3000.0,0.19698177901347874,0.001,590.9453370404362,590945.3370404362
482,4.145136274152855,34,True,True,finance,St. Petersburg,15,3000.0,0.2323278054356013,0.002,696.9834163068039,348491.7081534019
483,4.182194631904955,65,True,True,insurance,Miami,7,3000.0,0.14001419039906723,0.002,420.0425711972017,210021.28559860084
484,,0,False,True,finance,St. Petersburg,39,3000.0,0.062461717895116065,0.001,187.3851536853482,187385.1536853482
485,4.072083964329589,4,True,False,real_estate,Jacksonville,20,3000.0,0.1635504818603396,0.002,490.65144558101883,245325.7227905094
486,3.828903953001282,3,True,False,insurance,Miami,49,3000.0,0.20538740798070723,0.002,616.1622239421217,308081.11197106086
487,4.662178878593717,3,True,True,finance,Miami,44,3000.0,0.1946571574311985,0.002,583.9714722935955,291985.7361467978
488,4.217305937092628,2,True,True,real_estate,St. Petersburg,5,3000.0,0.14727363280333677,0.002,441.82089841001033,220910.44920500516
489,4.058602125426215,22,True,True,other,Orlando,5,3000.0,0.18052179291169007,0.002,541.5653787350702,270782.6893675351
490,4.146909034688712,77,True,True,insurance,Tallahassee,9,3000.0,0.1379087159675626,0.002,413.7261479026878,206863.0739513439
491,4.311561009203083,19,True,True,other,St. Petersburg,7,3000.0,0.1901904725450411,0.002,570.5714176351233,285285.7088175617
492,4.50840709984489,1,True,True,other,Fort Lauderdale,43,3000.0,0.11702125539416866,0.002,351.06376618250596,175531.88309125297
493,3.7001438856653097,15,True,True,other,Orlando,29,3000.0,0.20445084626221535,0.002,613.352538786646,306676.26939332305
494,3.6792061836893644,16,True,True,insurance,Fort Lauderdale,60,5000.0,0.19726988386317099,0.002,986.3494193158549,493174.70965792745
495,4.752339607701265,248,True,True,finance,Naples,30,3000.0,0.3359350653933784,0.003,1007.8051961801352,335935.0653933784
496,3.993831563897635,3,True,True,real_estate,Miami,25,3000.0,0.25029050890830784,0.002,750.8715267249236,375435.76336246176
497,3.491578953701563,12,True,True,finance,Orlando,67,5000.0,0.15714349775696698,0.002,785.7174887848349,392858.74439241743
498,4.4219063546915525,155,True,True,insurance,Orlando,32,3000.0,0.2551260240771519,0.002,765.3780722314557,382689.03611572785
499,4.431684903016343,34,True,True,finance,Tampa,22,3000.0,0.14067081247745794,0.002,422.0124374323738,211006.2187161869
